,target,id,links_cant,cant_failed_links
3619,0,5166,1.0,0.0
3620,1,5168,,
3621,1,5169,,
3622,0,5170,,
3623,1,5171,1.0,1.0
3624,1,5172,,
3625,0,5174,,
3626,1,5175,1.0,0.0
3627,0,5176,1.0,0.0
3628,1,5177,,
3629,1,5178,,
3630,0,5179,,
3631,0,5180,,
3632,1,5181,1.0,0.0
3633,0,5182,1.0,0.0
3634,0,5183,1.0,0.0
3635,0,5184,1.0,0.0
3636,0,5185,2.0,1.0
3637,1,5186,,
3638,1,5187,2.0,0.0
3639,0,5188,,
3640,1,5189,,
3641,1,5190,1.0,0.0
3642,1,5191,1.0,0.0
3643,0,5192,,
3644,1,5193,,
3645,0,5194,1.0,1.0
3646,0,5195,1.0,0.0
3647,1,5196,,
3648,0,5197,1.0,0.0
3649,0,5198,,
3650,0,5199,,
3651,1,5200,,
3652,1,5201,1.0,0.0
3653,1,5202,,
3654,1,5203,,
3655,0,5204,,
3656,1,5206,1.0,0.0
3657,1,5207,1.0,0.0
3658,1,5208,1.0,0.0
3659,1,5209,,
3660,1,5210,,
3661,0,5211,,
3662,0,5212,1.0,0.0
3663,1,5213,2.0,0.0
3664,0,5218,,
3665,0,5219,,
3666,0,5220,,
3667,0,5221,2.0,1.0
3668,1,5222,,
3669,1,5223,,
3670,0,5224,,
3671,1,5226,,
3672,0,5227,,
3673,1,5228,,
3674,0,5229,,
3675,0,5230,2.0,0.0
3676,0,5231,,
3677,0,5232,,
3678,0,5233,,
3679,1,5234,,
3680,0,5235,,
3681,0,5236,,
3682,0,5238,1.0,0.0
3683,0,5242,,
3684,0,5243,2.0,1.0
3685,0,5244,,
3686,0,5245,,
3687,0,5247,,
3688,1,5248,,
3689,0,5249,,
3690,0,5251,,
3691,1,5252,,
3692,1,5254,,
3693,0,5255,,
3694,0,5256,,
3695,1,5257,,
3696,0,5259,,
3697,0,5260,,
3698,0,5262,,
3699,0,5263,,
3700,0,5264,,
3701,0,5265,,
3702,0,5266,1.0,1.0
3703,0,5267,,
3704,0,5269,,
3705,0,5270,1.0,0.0
3706,0,5271,,
3707,0,5272,,
3708,0,5273,,
3709,0,5274,,
3710,0,5276,,
3711,1,5278,,
3712,0,5280,,
3713,0,5281,,
3714,1,5282,,
3715,1,5283,1.0,0.0
3716,0,5284,,
3717,0,5285,1.0,0.0
3718,0,5286,,
3719,0,5287,,
3720,0,5290,,
3721,0,5291,,
3722,0,5292,,
3723,0,5293,,
3724,0,5295,,
3725,0,5296,1.0,0.0
3726,0,5297,,
3727,0,5298,,
3728,1,5299,,
3729,0,5300,,
3730,1,5301,,
3731,0,5302,,
3732,0,5304,,
3733,0,5305,,
3734,0,5306,,
3735,0,5308,2.0,0.0
3736,0,5309,1.0,0.0
3737,0,5310,,
3738,0,5313,,
3739,0,5315,1.0,0.0
3740,0,5316,,
3741,0,5317,1.0,1.0
3742,1,5319,,
3743,0,5320,,
3744,0,5321,,
3745,0,5322,1.0,0.0
3746,0,5323,,
3747,1,5324,,
3748,0,5325,1.0,0.0
3749,0,5326,,
3750,1,5328,1.0,0.0
3751,0,5330,,
3752,0,5331,1.0,1.0
3753,0,5332,,
3754,0,5335,,
3755,1,5336,,
3756,0,5337,1.0,0.0
3757,0,5338,,
3758,0,5339,,
3759,0,5341,,
3760,0,5342,,
3761,1,5343,1.0,1.0
3762,0,5344,,
3763,1,5345,1.0,0.0
3764,1,5346,,
3765,0,5347,1.0,1.0
3766,0,5349,,
3767,0,5350,,
3768,1,5351,1.0,0.0
3769,1,5352,,
3770,1,5353,1.0,0.0
3771,0,5354,,
3772,0,5355,,
3773,0,5356,1.0,1.0
3774,1,5357,,
3775,0,5359,,
3776,1,5362,1.0,0.0
3777,0,5365,1.0,1.0
3778,0,5366,1.0,0.0
3779,1,5367,,
3780,1,5368,,
3781,1,5371,,
3782,1,5372,,
3783,1,5373,,
3784,1,5375,,
3785,1,5377,,
3786,0,5378,,
3787,1,5379,1.0,0.0
3788,1,5380,,
3789,1,5381,1.0,0.0
3790,1,5382,,
3791,1,5383,,
3792,0,5384,,
3793,0,5385,,
3794,1,5386,,
3795,1,5387,1.0,0.0
3796,1,5389,,
3797,0,5391,1.0,0.0
3798,0,5392,,
3799,1,5396,,
3800,1,5397,1.0,1.0
3801,1,5400,,
3802,1,5403,1.0,1.0
3803,0,5404,1.0,0.0
3804,0,5406,,
3805,0,5407,,
3806,0,5408,,
3807,1,5409,,
3808,1,5410,,
3809,0,5411,,
3810,1,5412,1.0,0.0
3811,0,5413,,
3812,0,5416,1.0,0.0
3813,0,5417,,
3814,0,5418,,
3815,1,5420,1.0,0.0
3816,0,5423,1.0,0.0
3817,1,5425,,
3818,0,5426,,
3819,1,5428,,
3820,1,5430,,
3821,0,5432,1.0,1.0
3822,0,5437,1.0,0.0
3823,0,5439,,
3824,0,5442,,
3825,0,5443,,
3826,1,5444,,
3827,1,5445,1.0,0.0
3828,0,5446,,
3829,0,5448,1.0,0.0
3830,0,5449,1.0,0.0
3831,1,5450,1.0,0.0
3832,0,5452,,
3833,1,5454,1.0,0.0
3834,1,5455,1.0,0.0
3835,1,5458,,
3836,1,5459,,
3837,0,5460,1.0,0.0
3838,1,5461,,
3839,0,5462,1.0,0.0
3840,0,5465,2.0,1.0
3841,0,5466,,
3842,0,5467,2.0,1.0
3843,0,5468,,
3844,0,5469,,
3845,0,5471,1.0,1.0
3846,0,5473,,
3847,0,5475,,
3848,0,5476,2.0,1.0
3849,0,5477,2.0,1.0
3850,1,5479,2.0,1.0
3851,0,5480,2.0,1.0
3852,0,5481,,
3853,1,5482,2.0,1.0
3854,1,5484,,
3855,0,5485,2.0,1.0
3856,1,5486,,
3857,1,5487,1.0,1.0
3858,1,5488,1.0,0.0
3859,0,5489,,
3860,1,5491,2.0,1.0
3861,0,5492,2.0,1.0
3862,0,5493,2.0,1.0
3863,1,5494,,
3864,0,5495,2.0,1.0
3865,0,5496,,
3866,1,5497,2.0,1.0
3867,0,5498,,
3868,0,5499,1.0,1.0
3869,0,5501,2.0,1.0
3870,1,5502,2.0,1.0
3871,1,5503,,
3872,1,5505,,
3873,0,5506,2.0,0.0
3874,0,5507,2.0,1.0
3875,0,5509,2.0,1.0
3876,0,5510,1.0,0.0
3877,0,5514,1.0,0.0
3878,0,5515,,
3879,0,5517,2.0,0.0
3880,0,5518,,
3881,0,5519,,
3882,0,5520,,
3883,0,5521,,
3884,1,5522,,
3885,1,5524,,
3886,0,5525,,
3887,0,5526,2.0,1.0
3888,1,5528,2.0,1.0
3889,0,5529,2.0,0.0
3890,0,5531,,
3891,1,5532,,
3892,0,5534,2.0,0.0
3893,0,5535,,
3894,0,5538,2.0,0.0
3895,0,5539,1.0,1.0
3896,0,5540,2.0,1.0
3897,0,5541,2.0,1.0
3898,0,5544,,
3899,0,5545,,
3900,0,5547,,
3901,0,5548,1.0,1.0
3902,0,5552,,
3903,0,5553,2.0,0.0
3904,0,5554,,
3905,0,5555,,
3906,0,5556,1.0,0.0
3907,0,5557,1.0,0.0
3908,0,5558,1.0,0.0
3909,1,5559,,
3910,0,5560,,
3911,0,5561,1.0,1.0
3912,1,5563,,
3913,1,5564,1.0,0.0
3914,0,5565,1.0,1.0
3915,1,5567,,
3916,1,5569,1.0,0.0
3917,0,5570,1.0,0.0
3918,0,5573,,
3919,0,5575,1.0,1.0
3920,1,5576,,
3921,0,5577,1.0,0.0
3922,0,5578,,
3923,0,5579,,
3924,1,5580,,
3925,0,5581,,
3926,0,5582,,
3927,0,5584,,
3928,1,5586,,
3929,0,5587,,
3930,0,5588,,
3931,1,5589,,
3932,1,5590,,
3933,0,5592,1.0,0.0
3934,1,5593,,
3935,1,5594,,
3936,0,5595,,
3937,0,5598,1.0,1.0
3938,0,5599,,
3939,1,5600,,
3940,0,5602,,
3941,0,5603,,
3942,1,5604,,
3943,1,5605,,
3944,1,5608,,
3945,0,5609,,
3946,1,5611,,
3947,1,5612,1.0,0.0
3948,1,5613,,
3949,0,5614,,
3950,1,5617,1.0,0.0
3951,1,5618,1.0,0.0
3952,0,5619,1.0,0.0
3953,1,5620,1.0,0.0
3954,0,5621,1.0,0.0
3955,1,5622,1.0,0.0
3956,1,5624,1.0,0.0
3957,1,5625,,
3958,1,5626,1.0,0.0
3959,0,5627,,
3960,1,5628,1.0,0.0
3961,0,5629,1.0,0.0
3962,1,5631,1.0,0.0
3963,1,5632,,
3964,1,5633,1.0,0.0
3965,0,5634,,
3966,1,5635,,
3967,1,5638,1.0,0.0
3968,1,5641,1.0,0.0
3969,0,5642,2.0,1.0
3970,0,5644,,
3971,1,5645,,
3972,1,5646,,
3973,0,5647,1.0,0.0
3974,1,5650,,
3975,0,5651,,
3976,1,5652,,
3977,1,5653,1.0,0.0
3978,0,5654,,
3979,0,5655,1.0,0.0
3980,1,5656,2.0,0.0
3981,1,5657,,
3982,1,5658,1.0,0.0
3983,0,5659,1.0,0.0
3984,1,5661,1.0,1.0
3985,1,5662,,
3986,1,5663,,
3987,1,5664,,
3988,1,5665,,
3989,1,5668,1.0,0.0
3990,1,5669,1.0,1.0
3991,0,5670,,
3992,1,5671,1.0,0.0
3993,1,5672,1.0,0.0
3994,0,5673,1.0,0.0
3995,0,5674,,
3996,0,5675,1.0,1.0
3997,1,5676,1.0,0.0
3998,1,5677,,
3999,1,5680,,
4000,1,5683,1.0,1.0
4001,0,5684,,
4002,1,5685,,
4003,1,5686,1.0,0.0
4004,0,5687,,
4005,1,5688,,
4006,1,5689,1.0,0.0
4007,1,5690,,
4008,1,5692,,
4009,1,5693,,
4010,1,5694,,
4011,1,5695,1.0,0.0
4012,0,5698,1.0,0.0
4013,0,5699,,
4014,1,5703,1.0,0.0
4015,1,5704,,
4016,1,5705,,
4017,1,5706,1.0,1.0
4018,0,5707,,
4019,0,5710,1.0,1.0
4020,1,5711,,
4021,1,5712,1.0,0.0
4022,1,5713,1.0,0.0
4023,1,5714,,
4024,1,5715,1.0,1.0
4025,1,5716,1.0,0.0
4026,1,5717,1.0,1.0
4027,1,5719,,
4028,1,5720,,
4029,0,5721,,
4030,1,5722,,
4031,1,5724,,
4032,1,5726,,
4033,0,5727,,
4034,1,5729,1.0,0.0
4035,1,5730,,
4036,1,5732,,
4037,0,5733,,
4038,0,5734,,
4039,1,5736,1.0,1.0
4040,1,5739,,
4041,0,5740,,
4042,1,5741,,
4043,1,5743,1.0,1.0
4044,1,5744,1.0,0.0
4045,1,5745,,
4046,1,5746,1.0,0.0
4047,0,5748,,
4048,1,5751,,
4049,1,5752,1.0,1.0
4050,1,5753,1.0,0.0
4051,1,5754,1.0,0.0
4052,1,5757,2.0,1.0
4053,0,5758,,
4054,1,5759,2.0,1.0
4055,0,5760,,
4056,1,5763,,
4057,1,5764,,
4058,1,5765,1.0,1.0
4059,1,5766,,
4060,1,5769,,
4061,0,5771,,
4062,1,5772,1.0,0.0
4063,1,5775,1.0,0.0
4064,1,5776,,
4065,1,5777,1.0,1.0
4066,1,5778,,
4067,1,5780,,
4068,1,5781,1.0,0.0
4069,1,5783,,
4070,1,5784,,
4071,1,5789,,
4072,0,5790,1.0,0.0
4073,1,5791,,
4074,0,5792,,
4075,1,5793,,
4076,0,5794,1.0,0.0
4077,1,5795,1.0,0.0
4078,1,5797,1.0,0.0
4079,0,5798,2.0,0.0
4080,0,5799,1.0,1.0
4081,1,5800,1.0,1.0
4082,0,5801,,
4083,1,5803,2.0,0.0
4084,0,5804,1.0,1.0
4085,0,5805,,
4086,0,5807,1.0,1.0
4087,0,5808,1.0,0.0
4088,1,5812,1.0,1.0
4089,0,5814,,
4090,1,5815,,
4091,0,5816,2.0,1.0
4092,0,5817,1.0,1.0
4093,1,5818,1.0,1.0
4094,1,5819,1.0,0.0
4095,1,5821,,
4096,0,5822,1.0,0.0
4097,1,5824,1.0,0.0
4098,1,5825,2.0,0.0
4099,1,5826,,
4100,0,5827,1.0,0.0
4101,0,5828,1.0,0.0
4102,1,5829,,
4103,0,5832,1.0,1.0
4104,1,5833,1.0,1.0
4105,1,5834,2.0,0.0
4106,1,5835,,
4107,0,5836,1.0,0.0
4108,0,5837,2.0,0.0
4109,1,5840,,
4110,1,5841,,
4111,0,5842,1.0,0.0
4112,0,5843,,
4113,1,5845,1.0,0.0
4114,1,5847,1.0,0.0
4115,1,5848,,
4116,1,5849,1.0,0.0
4117,1,5850,,
4118,0,5853,,
4119,1,5854,,
4120,1,5855,,
4121,1,5856,1.0,1.0
4122,1,5858,1.0,1.0
4123,1,5861,2.0,0.0
4124,1,5863,1.0,0.0
4125,1,5864,,
4126,0,5867,,
4127,1,5868,,
4128,0,5869,,
4129,1,5870,,
4130,1,5873,,
4131,1,5874,,
4132,0,5875,1.0,1.0
4133,1,5876,,
4134,1,5881,,
4135,1,5882,,
4136,1,5883,,
4137,1,5884,,
4138,0,5885,1.0,1.0
4139,0,5886,1.0,0.0
4140,0,5887,1.0,0.0
4141,0,5888,,
4142,0,5889,1.0,0.0
4143,1,5890,1.0,0.0
4144,1,5891,,
4145,0,5892,1.0,1.0
4146,0,5893,1.0,0.0
4147,0,5894,,
4148,0,5896,,
4149,0,5898,,
4150,0,5899,,
4151,0,5900,,
4152,0,5901,1.0,0.0
4153,0,5902,,
4154,1,5903,,
4155,0,5904,,
4156,0,5905,1.0,0.0
4157,0,5906,1.0,0.0
4158,0,5907,,
4159,0,5908,1.0,0.0
4160,0,5909,1.0,0.0
4161,0,5911,,
4162,0,5912,,
4163,0,5913,,
4164,0,5916,,
4165,0,5918,,
4166,0,5919,,
4167,0,5920,,
4168,0,5921,,
4169,0,5922,,
4170,0,5923,1.0,0.0
4171,1,5925,,
4172,0,5927,,
4173,0,5928,,
4174,0,5929,,
4175,0,5930,,
4176,0,5932,,
4177,0,5933,,
4178,0,5934,,
4179,0,5935,,
4180,0,5937,,
4181,0,5938,,
4182,1,5939,,
4183,0,5942,,
4184,0,5943,,
4185,0,5944,,
4186,0,5947,,
4187,0,5949,,
4188,1,5950,,
4189,0,5952,1.0,1.0
4190,0,5953,,
4191,0,5954,,
4192,1,5955,,
4193,0,5956,,
4194,0,5957,,
4195,0,5958,,
4196,0,5959,,
4197,0,5960,,
4198,0,5961,,
4199,0,5962,,
4200,0,5963,,
4201,0,5964,1.0,0.0
4202,0,5965,,
4203,1,5966,,
4204,0,5972,2.0,1.0
4205,0,5974,1.0,0.0
4206,1,5975,1.0,1.0
4207,0,5978,,
4208,1,5979,,
4209,0,5980,,
4210,0,5981,1.0,0.0
4211,0,5982,1.0,0.0
4212,1,5983,1.0,0.0
4213,0,5985,,
4214,1,5987,,
4215,1,5988,,
4216,1,5989,2.0,1.0
4217,0,5990,,
4218,0,5991,2.0,0.0
4219,1,5992,,
4220,0,5995,1.0,0.0
4221,1,5996,,
4222,0,5997,,
4223,1,5998,,
4224,1,5999,,
4225,1,6000,1.0,0.0
4226,0,6001,,
4227,0,6002,,
4228,1,6003,,
4229,0,6004,,
4230,1,6007,,
4231,0,6009,,
4232,1,6012,,
4233,0,6013,1.0,0.0
4234,1,6015,,
4235,0,6017,1.0,1.0
4236,1,6019,,
4237,1,6020,,
4238,0,6022,,
4239,1,6023,,
4240,1,6024,1.0,0.0
4241,1,6026,1.0,0.0
4242,1,6027,,
4243,1,6030,1.0,0.0
4244,0,6031,,
4245,1,6032,1.0,0.0
4246,1,6033,1.0,0.0
4247,1,6034,,
4248,1,6036,,
4249,0,6037,,
4250,1,6038,2.0,0.0
4251,0,6039,2.0,0.0
4252,1,6041,,
4253,1,6043,,
4254,0,6045,,
4255,1,6047,1.0,1.0
4256,1,6048,2.0,1.0
4257,1,6049,,
4258,1,6050,,
4259,1,6051,,
4260,1,6053,1.0,0.0
4261,1,6055,2.0,0.0
4262,1,6056,1.0,0.0
4263,1,6057,,
4264,1,6058,1.0,0.0
4265,1,6059,,
4266,1,6060,,
4267,1,6061,,
4268,1,6064,,
4269,1,6065,2.0,0.0
4270,0,6066,,
4271,1,6069,,
4272,1,6070,2.0,1.0
4273,0,6071,,
4274,1,6072,,
4275,1,6073,,
4276,0,6074,1.0,1.0
4277,0,6075,,
4278,0,6076,,
4279,1,6078,,
4280,0,6083,,
4281,1,6084,2.0,0.0
4282,0,6085,,
4283,0,6086,,
4284,0,6087,,
4285,0,6088,,
4286,0,6090,,
4287,0,6091,,
4288,0,6092,,
4289,0,6093,,
4290,0,6094,,
4291,0,6096,,
4292,1,6097,,
4293,0,6098,2.0,1.0
4294,0,6099,,
4295,0,6100,,
4296,0,6102,,
4297,0,6103,,
4298,0,6104,,
4299,0,6105,1.0,0.0
4300,0,6106,1.0,1.0
4301,0,6108,1.0,0.0
4302,0,6109,,
4303,0,6110,1.0,0.0
4304,0,6111,1.0,0.0
4305,1,6112,2.0,1.0
4306,0,6113,1.0,1.0
4307,0,6115,1.0,0.0
4308,0,6116,,
4309,0,6118,1.0,1.0
4310,0,6119,,
4311,1,6120,,
4312,1,6123,,
4313,0,6125,,
4314,1,6126,,
4315,0,6127,,
4316,0,6128,,
4317,0,6130,,
4318,1,6132,,
4319,0,6133,,
4320,1,6134,,
4321,1,6135,1.0,0.0
4322,0,6137,,
4323,1,6138,1.0,0.0
4324,1,6140,,
4325,0,6141,1.0,0.0
4326,0,6145,2.0,1.0
4327,0,6146,,
4328,1,6147,1.0,0.0
4329,1,6148,1.0,0.0
4330,1,6150,,
4331,1,6151,,
4332,1,6152,1.0,1.0
4333,0,6153,2.0,1.0
4334,1,6154,,
4335,1,6156,1.0,0.0
4336,0,6159,2.0,1.0
4337,0,6160,1.0,0.0
4338,0,6162,,
4339,0,6163,,
4340,1,6164,,
4341,1,6165,,
4342,0,6166,,
4343,0,6167,1.0,0.0
4344,0,6169,,
4345,1,6170,2.0,0.0
4346,1,6171,,
4347,0,6173,,
4348,0,6174,1.0,0.0
4349,0,6175,1.0,0.0
4350,1,6178,1.0,0.0
4351,1,6181,1.0,0.0
4352,0,6183,,
4353,0,6184,1.0,0.0
4354,1,6185,1.0,0.0
4355,1,6187,2.0,2.0
4356,0,6188,1.0,0.0
4357,1,6191,1.0,0.0
4358,0,6192,1.0,0.0
4359,0,6193,1.0,0.0
4360,1,6195,,
4361,1,6196,1.0,1.0
4362,1,6197,1.0,0.0
4363,1,6198,1.0,1.0
4364,1,6199,,
4365,0,6200,1.0,0.0
4366,1,6201,,
4367,0,6202,,
4368,0,6203,1.0,0.0
4369,0,6206,,
4370,0,6207,,
4371,1,6208,,
4372,0,6211,1.0,0.0
4373,1,6213,1.0,0.0
4374,1,6215,1.0,0.0
4375,1,6216,,
4376,0,6217,1.0,0.0
4377,1,6218,1.0,0.0
4378,1,6219,1.0,1.0
4379,0,6220,1.0,0.0
4380,1,6222,,
4381,1,6223,1.0,0.0
4382,0,6224,,
4383,0,6226,,
4384,0,6227,1.0,0.0
4385,1,6230,1.0,0.0
4386,0,6232,,
4387,0,6233,,
4388,1,6234,1.0,0.0
4389,1,6240,,
4390,0,6241,,
4391,0,6243,,
4392,1,6244,2.0,1.0
4393,0,6245,,
4394,0,6246,,
4395,1,6247,1.0,1.0
4396,0,6248,1.0,0.0
4397,0,6253,,
4398,1,6254,,
4399,0,6255,,
4400,0,6256,,
4401,0,6257,,
4402,1,6258,,
4403,1,6259,,
4404,0,6261,,
4405,0,6262,,
4406,0,6263,,
4407,0,6265,,
4408,0,6267,,
4409,1,6268,,
4410,1,6269,,
4411,1,6271,,
4412,0,6272,,
4413,0,6273,,
4414,1,6274,,
4415,1,6276,1.0,1.0
4416,1,6277,,
4417,1,6278,,
4418,1,6281,,
4419,0,6282,,
4420,1,6283,,
4421,1,6292,,
4422,0,6293,,
4423,0,6294,,
4424,0,6296,,
4425,1,6297,,
4426,1,6299,,
4427,0,6300,1.0,0.0
4428,0,6301,,
4429,0,6302,,
4430,1,6303,,
4431,0,6304,,
4432,0,6305,,
4433,0,6306,,
4434,1,6310,,
4435,1,6311,,
4436,1,6312,,
4437,1,6314,1.0,0.0
4438,1,6315,,
4439,1,6317,,
4440,0,6318,1.0,0.0
4441,0,6320,,
4442,1,6322,,
4443,0,6323,,
4444,1,6325,,
4445,1,6326,,
4446,1,6328,,
4447,1,6329,,
4448,0,6330,,
4449,0,6331,1.0,0.0
4450,0,6332,,
4451,0,6334,,
4452,1,6335,,
4453,1,6336,,
4454,1,6337,,
4455,1,6338,,
4456,1,6339,1.0,0.0
4457,1,6340,,
4458,0,6341,1.0,0.0
4459,1,6342,2.0,0.0
4460,0,6343,,
4461,1,6344,,
4462,1,6345,,
4463,0,6346,1.0,0.0
4464,0,6347,1.0,0.0
4465,1,6348,,
4466,0,6349,1.0,0.0
4467,0,6350,,
4468,1,6354,,
4469,0,6355,,
4470,1,6356,1.0,0.0
4471,1,6358,,
4472,1,6361,1.0,0.0
4473,1,6362,,
4474,1,6363,,
4475,1,6365,,
4476,0,6366,,
4477,1,6369,,
4478,0,6370,,
4479,0,6371,,
4480,1,6372,,
4481,1,6373,,
4482,1,6374,,
4483,1,6375,,
4484,1,6376,,
4485,1,6380,,
4486,1,6382,,
4487,1,6383,1.0,0.0
4488,1,6384,1.0,0.0
4489,0,6385,,
4490,1,6386,,
4491,0,6387,,
4492,1,6388,,
4493,0,6389,,
4494,1,6391,,
4495,0,6392,,
4496,0,6393,1.0,0.0
4497,1,6394,,
4498,0,6395,1.0,0.0
4499,1,6396,2.0,0.0
4500,1,6397,,
4501,0,6398,,
4502,0,6399,,
4503,1,6400,3.0,0.0
4504,1,6402,1.0,0.0
4505,0,6403,,
4506,0,6404,,
4507,1,6405,2.0,0.0
4508,1,6406,,
4509,1,6407,2.0,0.0
4510,0,6410,,
4511,0,6412,,
4512,0,6413,,
4513,0,6414,,
4514,1,6415,1.0,0.0
4515,1,6416,,
4516,1,6417,,
4517,1,6418,1.0,0.0
4518,1,6420,1.0,0.0
4519,1,6421,2.0,1.0
4520,0,6422,,
4521,0,6423,2.0,0.0
4522,0,6425,,
4523,1,6427,,
4524,1,6429,,
4525,0,6430,,
4526,1,6434,2.0,0.0
4527,1,6436,1.0,0.0
4528,1,6438,1.0,0.0
4529,1,6440,,
4530,0,6441,,
4531,1,6443,,
4532,1,6445,,
4533,1,6446,,
4534,1,6448,1.0,1.0
4535,0,6449,,
4536,0,6450,,
4537,0,6451,1.0,0.0
4538,0,6452,1.0,0.0
4539,1,6453,1.0,0.0
4540,1,6454,,
4541,1,6455,,
4542,1,6458,,
4543,0,6459,,
4544,1,6461,,
4545,0,6462,,
4546,0,6463,1.0,0.0
4547,1,6464,1.0,0.0
4548,0,6465,1.0,0.0
4549,1,6466,1.0,1.0
4550,1,6467,2.0,1.0
4551,1,6469,,
4552,1,6470,,
4553,1,6472,1.0,0.0
4554,1,6473,,
4555,1,6474,,
4556,1,6477,1.0,0.0
4557,0,6478,1.0,0.0
4558,1,6480,,
4559,1,6481,,
4560,0,6482,,
4561,1,6484,2.0,1.0
4562,0,6485,2.0,1.0
4563,0,6486,1.0,1.0
4564,0,6490,,
4565,0,6491,,
4566,0,6492,,
4567,0,6493,1.0,0.0
4568,0,6494,1.0,0.0
4569,1,6495,2.0,0.0
4570,0,6497,,
4571,0,6499,1.0,0.0
4572,1,6500,,
4573,1,6501,1.0,0.0
4574,0,6504,,
4575,0,6505,1.0,0.0
4576,1,6506,,
4577,1,6510,1.0,0.0
4578,0,6511,1.0,0.0
4579,0,6512,,
4580,0,6513,,
4581,0,6514,,
4582,0,6515,,
4583,0,6516,,
4584,0,6518,1.0,1.0
4585,1,6519,1.0,0.0
4586,0,6520,,
4587,0,6523,,
4588,0,6525,,
4589,1,6527,1.0,0.0
4590,1,6528,1.0,0.0
4591,0,6529,,
4592,0,6530,1.0,0.0
4593,0,6532,1.0,1.0
4594,1,6534,,
4595,0,6535,1.0,1.0
4596,0,6536,2.0,1.0
4597,1,6537,,
4598,0,6540,,
4599,1,6541,,
4600,0,6542,,
4601,1,6543,1.0,0.0
4602,0,6545,1.0,0.0
4603,0,6546,,
4604,1,6547,1.0,0.0
4605,1,6548,,
4606,0,6549,1.0,0.0
4607,0,6550,1.0,0.0
4608,0,6551,2.0,0.0
4609,1,6552,1.0,0.0
4610,0,6553,,
4611,1,6554,1.0,0.0
4612,1,6555,,
4613,0,6556,,
4614,0,6559,1.0,1.0
4615,0,6560,,
4616,0,6561,1.0,0.0
4617,0,6565,1.0,0.0
4618,0,6566,,
4619,0,6567,1.0,0.0
4620,0,6568,1.0,1.0
4621,0,6569,,
4622,1,6570,1.0,1.0
4623,1,6571,,
4624,0,6572,2.0,0.0
4625,0,6573,1.0,0.0
4626,0,6575,,
4627,0,6576,1.0,0.0
4628,0,6577,1.0,0.0
4629,0,6579,,
4630,0,6580,2.0,1.0
4631,1,6582,1.0,0.0
4632,0,6583,1.0,1.0
4633,0,6585,,
4634,0,6586,1.0,0.0
4635,0,6588,1.0,0.0
4636,0,6591,,
4637,1,6593,1.0,0.0
4638,0,6594,,
4639,0,6596,,
4640,0,6597,,
4641,0,6598,,
4642,0,6601,,
4643,0,6602,,
4644,0,6603,1.0,0.0
4645,0,6604,,
4646,0,6605,1.0,0.0
4647,0,6607,,
4648,0,6608,,
4649,0,6610,,
4650,0,6611,2.0,0.0
4651,0,6613,,
4652,1,6614,,
4653,0,6616,,
4654,0,6617,,
4655,0,6619,2.0,0.0
4656,1,6621,,
4657,0,6622,,
4658,1,6624,2.0,0.0
4659,0,6625,,
4660,0,6626,,
4661,1,6627,1.0,0.0
4662,0,6628,,
4663,0,6629,,
4664,0,6630,,
4665,1,6631,,
4666,0,6632,,
4667,0,6634,2.0,1.0
4668,0,6635,,
4669,0,6636,,
4670,0,6637,2.0,1.0
4671,1,6638,2.0,0.0
4672,1,6642,,
4673,0,6643,,
4674,0,6644,2.0,1.0
4675,0,6646,,
4676,0,6647,,
4677,0,6648,,
4678,1,6649,,
4679,1,6653,,
4680,1,6654,2.0,1.0
4681,0,6655,,
4682,0,6656,,
4683,1,6658,,
4684,0,6660,,
4685,1,6661,,
4686,0,6662,,
4687,1,6663,,
4688,0,6664,,
4689,0,6665,1.0,1.0
4690,0,6667,2.0,1.0
4691,1,6668,,
4692,1,6669,2.0,0.0
4693,0,6670,2.0,0.0
4694,0,6672,2.0,0.0
4695,1,6675,2.0,1.0
4696,0,6676,,
4697,0,6678,,
4698,1,6679,,
4699,1,6681,1.0,1.0
4700,0,6682,2.0,0.0
4701,1,6683,,
4702,1,6686,,
4703,0,6687,1.0,0.0
4704,0,6688,2.0,0.0
4705,0,6689,,
4706,0,6690,2.0,0.0
4707,0,6693,,
4708,0,6694,2.0,0.0
4709,1,6695,1.0,0.0
4710,0,6697,1.0,0.0
4711,0,6699,,
4712,0,6700,,
4713,1,6701,2.0,1.0
4714,1,6702,,
4715,0,6703,,
4716,0,6706,,
4717,0,6707,1.0,0.0
4718,0,6708,,
4719,0,6709,,
4720,0,6711,1.0,1.0
4721,0,6712,,
4722,0,6714,,
4723,0,6716,1.0,0.0
4724,0,6719,1.0,0.0
4725,0,6721,,
4726,0,6722,,
4727,0,6723,,
4728,0,6724,,
4729,0,6725,,
4730,0,6726,1.0,0.0
4731,0,6727,,
4732,1,6729,,
4733,0,6730,,
4734,1,6731,,
4735,0,6734,,
4736,0,6735,,
4737,0,6736,,
4738,0,6737,,
4739,0,6738,,
4740,0,6742,1.0,0.0
4741,0,6744,,
4742,1,6745,,
4743,0,6746,,
4744,0,6748,,
4745,1,6749,1.0,0.0
4746,0,6751,,
4747,0,6754,,
4748,1,6756,,
4749,1,6757,1.0,0.0
4750,1,6758,,
4751,0,6759,,
4752,1,6760,,
4753,1,6762,,
4754,1,6764,,
4755,0,6765,,
4756,1,6766,,
4757,0,6767,,
4758,0,6769,,
4759,1,6772,,
4760,1,6773,,
4761,1,6774,,
