,id,#palabras,#palabras_unicas,#caracteres,#stopwords,#puntuacion,#capitalize,#mayusculas,#silabas,promedio_len_word,#caracteres_especiales
5528,7885,24,23,136,12,6,1,0,31,4.625,6
5529,7887,10,10,78,0,4,10,0,21,6.7,4
5530,7888,13,13,97,1,2,5,0,25,6.3076923076923075,2
5531,7889,15,15,103,2,2,1,0,23,5.8,2
5532,7891,23,22,134,8,5,0,1,27,4.782608695652174,5
5533,7893,15,15,103,2,2,1,0,23,5.8,2
5534,7894,16,16,115,2,4,0,0,23,6.0625,4
5535,7895,8,8,64,0,0,3,1,17,6.875,0
5536,7897,11,11,71,1,0,1,8,22,5.363636363636363,0
5537,7898,11,10,84,3,2,0,1,19,6.545454545454546,2
5538,7902,19,19,136,4,1,2,0,30,6.105263157894737,1
5539,7903,21,21,139,5,4,3,2,35,5.571428571428571,4
5540,7905,15,15,118,2,4,6,0,31,6.8,4
5541,7906,15,13,101,2,2,1,0,25,5.666666666666667,2
5542,7907,16,16,112,0,6,7,0,21,5.9375,6
5543,7908,7,7,58,0,3,4,2,13,7.142857142857143,3
5544,7909,20,18,109,6,5,3,2,22,4.4,5
5545,7910,8,8,95,0,5,2,0,26,10.75,5
5546,7912,5,5,36,0,6,2,2,9,6.0,6
5547,7913,15,15,94,4,3,3,0,25,5.2,3
5548,7914,17,11,116,2,7,13,0,30,5.705882352941177,7
5549,7915,12,12,73,4,2,3,0,18,4.916666666666667,2
5550,7916,10,10,68,0,5,5,1,15,5.7,5
5551,7918,15,14,97,6,8,3,0,18,5.4,8
5552,7923,19,18,115,5,7,5,1,19,5.0,7
5553,7924,9,9,55,0,1,5,0,15,5.0,1
5554,7926,23,21,121,10,3,3,0,25,4.217391304347826,3
5555,7929,20,20,120,7,4,0,0,31,4.95,4
5556,7930,21,19,119,6,7,6,2,20,4.619047619047619,7
5557,7932,14,13,73,7,4,1,0,19,4.142857142857143,4
5558,7933,16,16,99,3,8,7,0,25,5.125,8
5559,7934,18,17,93,10,0,0,0,30,4.111111111111111,0
5560,7935,7,6,51,1,2,6,0,12,6.142857142857143,2
5561,7936,13,13,89,1,6,10,0,24,5.769230769230769,6
5562,7937,19,18,115,5,7,5,1,19,5.0,7
5563,7938,12,11,67,3,18,1,5,16,4.416666666666667,18
5564,7939,2,2,12,0,3,1,0,3,4.5,3
5565,7940,19,19,119,5,4,1,3,27,5.2105263157894735,4
5566,7941,7,7,47,1,1,1,0,12,5.571428571428571,1
5567,7943,8,8,53,3,4,0,0,11,5.5,4
5568,7944,21,21,128,2,7,1,1,25,5.0476190476190474,7
5569,7945,23,22,130,12,0,2,0,24,4.608695652173913,0
5570,7949,6,6,31,2,0,1,2,9,4.0,0
5571,7950,26,26,138,9,4,5,0,36,4.269230769230769,4
5572,7952,19,19,121,8,6,4,1,30,5.315789473684211,6
5573,7953,18,17,97,6,4,1,0,26,4.333333333333333,4
5574,7954,16,15,73,7,3,1,0,22,3.5,3
5575,7955,7,7,45,1,0,5,0,12,5.285714285714286,0
5576,7957,16,15,72,7,2,1,0,22,3.4375,2
5577,7958,9,9,61,2,0,1,0,16,5.666666666666667,0
5578,7959,10,10,57,2,1,8,0,12,4.6,1
5579,7960,12,12,73,1,2,9,1,15,5.0,2
5580,7962,12,12,71,0,0,0,12,20,4.833333333333333,0
5581,7963,17,15,114,3,3,7,0,27,5.647058823529412,3
5582,7965,10,10,64,1,2,5,0,14,5.3,2
5583,7968,12,12,73,1,2,9,1,15,5.0,2
5584,7969,12,12,73,1,2,9,1,15,5.0,2
5585,7970,14,14,91,2,2,8,0,19,5.428571428571429,2
5586,7971,17,17,101,1,7,12,2,18,4.882352941176471,7
5587,7972,12,12,73,1,2,9,1,15,5.0,2
5588,7973,12,12,73,1,2,9,1,15,5.0,2
5589,7976,10,10,64,1,2,5,0,14,5.3,2
5590,7977,10,10,64,1,2,5,0,14,5.3,2
5591,7978,10,10,64,1,2,5,0,14,5.3,2
5592,7980,17,17,105,5,3,2,0,28,5.117647058823529,3
5593,7981,10,10,64,1,2,5,0,14,5.3,2
5594,7982,10,10,64,1,2,5,0,14,5.3,2
5595,7983,12,12,73,1,2,9,1,15,5.0,2
5596,7984,6,6,30,2,2,1,0,7,3.8333333333333335,2
5597,7987,12,12,73,1,2,9,1,15,5.0,2
5598,7988,12,12,73,1,2,9,1,15,5.0,2
5599,7989,10,10,64,1,2,5,0,14,5.3,2
5600,7990,8,8,56,1,2,3,0,13,5.875,2
5601,7991,12,12,72,4,0,2,0,15,4.916666666666667,0
5602,7992,18,18,101,7,6,0,0,27,4.555555555555555,6
5603,7994,13,13,77,1,3,9,2,15,4.846153846153846,3
5604,7996,12,12,73,1,2,9,1,15,5.0,2
5605,7999,12,12,73,1,2,9,1,15,5.0,2
5606,8000,12,12,73,1,2,9,1,15,5.0,2
5607,8001,9,9,74,1,3,3,0,15,7.111111111111111,3
5608,8002,10,10,64,1,2,5,0,14,5.3,2
5609,8003,12,12,75,4,3,2,0,15,5.166666666666667,3
5610,8005,10,10,64,1,2,5,0,14,5.3,2
5611,8006,12,12,73,1,2,9,1,15,5.0,2
5612,8008,12,11,69,4,1,1,0,19,4.666666666666667,1
5613,8009,18,18,121,3,4,4,0,26,5.666666666666667,4
5614,8010,7,7,45,1,0,4,0,15,5.285714285714286,0
5615,8012,15,15,98,4,3,2,0,25,5.466666666666667,3
5616,8013,12,12,95,1,2,3,0,22,6.833333333333333,2
5617,8015,12,12,141,3,15,3,2,31,10.666666666666666,15
5618,8016,11,11,80,2,1,4,0,21,6.181818181818182,1
5619,8017,18,16,114,3,2,9,1,19,5.277777777777778,2
5620,8018,7,7,61,1,5,2,0,14,7.571428571428571,5
5621,8019,8,8,65,1,9,2,0,12,7.0,9
5622,8020,8,8,68,1,11,2,0,14,7.375,11
5623,8021,19,19,125,3,4,0,0,30,5.526315789473684,4
5624,8023,10,10,66,1,2,2,0,12,5.5,2
5625,8024,8,8,64,1,1,2,0,14,6.875,1
5626,8025,12,12,77,1,3,3,0,15,5.333333333333333,3
5627,8026,20,20,137,6,3,4,0,35,5.8,3
5628,8028,8,8,62,1,1,2,0,15,6.625,1
5629,8029,22,22,126,9,3,2,1,25,4.681818181818182,3
5630,8030,5,5,46,0,0,4,0,11,8.0,0
5631,8031,10,10,70,2,2,2,1,18,5.9,2
5632,8032,19,16,108,2,2,5,2,24,4.578947368421052,2
5633,8034,14,14,81,3,1,10,0,17,4.714285714285714,1
5634,8035,8,8,68,1,11,2,0,14,7.375,11
5635,8036,8,8,65,1,9,2,0,12,7.0,9
5636,8037,14,14,95,4,4,2,0,19,5.714285714285714,4
5637,8038,20,20,119,6,5,3,0,21,4.85,5
5638,8039,15,14,100,3,2,3,0,21,5.6,2
5639,8040,15,15,86,2,3,9,1,17,4.666666666666667,3
5640,8043,15,15,75,8,5,1,0,16,3.933333333333333,5
5641,8044,7,7,61,1,5,2,0,14,7.571428571428571,5
5642,8045,15,14,96,3,1,2,0,22,5.266666666666667,1
5643,8047,15,14,100,2,7,2,2,22,5.6,7
5644,8049,7,7,58,1,1,2,0,13,7.142857142857143,1
5645,8055,18,17,103,2,2,12,0,22,4.666666666666667,2
5646,8056,8,8,68,1,11,2,0,14,7.375,11
5647,8057,24,23,142,11,6,4,0,20,4.875,6
5648,8058,19,18,115,5,7,6,3,30,5.0,7
5649,8060,6,6,43,1,0,2,0,11,6.0,0
5650,8061,6,6,45,2,4,1,0,10,6.333333333333333,4
5651,8062,10,10,68,1,5,4,1,14,5.7,5
5652,8064,12,11,75,0,6,9,1,17,5.166666666666667,6
5653,8065,17,17,113,3,4,10,0,27,5.588235294117647,4
5654,8066,25,24,139,9,4,2,1,31,4.52,4
5655,8067,10,10,68,1,5,4,1,14,5.7,5
5656,8068,12,12,91,1,6,7,1,19,6.5,6
5657,8069,7,7,50,2,4,2,0,10,5.857142857142857,4
5658,8070,8,8,38,3,1,1,0,8,3.625,1
5659,8071,10,10,60,1,3,4,0,13,4.9,3
5660,8073,10,10,60,1,3,4,0,13,4.9,3
5661,8074,21,18,106,9,2,2,1,25,4.0,2
5662,8079,14,14,84,6,7,3,0,15,4.857142857142857,7
5663,8081,9,9,59,2,2,4,1,15,5.444444444444445,2
5664,8083,6,6,36,1,7,2,0,9,4.833333333333333,7
5665,8084,12,11,75,0,6,9,1,17,5.166666666666667,6
5666,8085,22,21,137,4,6,5,1,35,5.090909090909091,6
5667,8087,9,9,58,1,2,4,0,13,5.333333333333333,2
5668,8088,12,12,57,7,1,1,0,16,3.6666666666666665,1
5669,8089,13,13,75,1,3,5,0,17,4.6923076923076925,3
5670,8091,10,10,68,1,5,4,1,14,5.7,5
5671,8094,23,21,103,13,2,2,1,20,3.4347826086956523,2
5672,8095,5,5,38,0,0,2,0,13,6.4,0
5673,8096,11,11,66,2,1,3,0,17,4.909090909090909,1
5674,8097,6,6,39,1,0,3,0,10,5.333333333333333,0
5675,8098,28,26,129,13,8,3,2,36,3.5714285714285716,8
5676,8100,19,18,108,6,5,2,0,25,4.631578947368421,5
5677,8101,10,10,91,0,9,1,0,23,8.0,9
5678,8102,18,18,89,0,0,18,0,21,3.888888888888889,0
5679,8103,17,17,104,4,4,10,3,26,5.0588235294117645,4
5680,8105,7,7,47,3,5,2,0,13,5.571428571428571,5
5681,8106,6,6,39,1,0,3,0,10,5.333333333333333,0
5682,8109,21,21,139,7,4,3,0,29,5.571428571428571,4
5683,8110,5,5,38,0,0,0,0,6,6.4,0
5684,8111,8,8,57,2,0,6,0,10,6.0,0
5685,8112,9,9,59,1,3,1,4,15,5.444444444444445,3
5686,8113,6,6,44,0,1,2,0,13,6.166666666666667,1
5687,8116,14,14,81,3,4,2,1,16,4.642857142857143,4
5688,8118,18,18,104,0,0,15,2,21,4.722222222222222,0
5689,8119,23,23,119,9,0,0,0,26,4.130434782608695,0
5690,8120,20,16,109,13,3,3,0,33,4.4,3
5691,8121,18,17,80,5,5,1,0,14,3.388888888888889,5
5692,8122,10,9,70,2,2,4,0,15,5.9,2
5693,8125,10,10,61,4,3,2,0,11,5.0,3
5694,8126,7,7,48,0,0,7,0,13,5.714285714285714,0
5695,8128,11,11,69,3,0,2,0,20,5.181818181818182,0
5696,8129,13,13,79,2,4,4,1,16,5.0,4
5697,8130,11,11,69,3,3,2,0,12,5.0,3
5698,8131,7,7,41,1,1,2,0,6,4.714285714285714,1
5699,8133,9,9,43,3,1,1,2,11,3.6666666666666665,1
5700,8135,23,23,132,8,3,6,1,35,4.695652173913044,3
5701,8136,25,22,133,6,10,5,3,26,4.28,10
5702,8137,17,15,94,5,2,2,1,23,4.470588235294118,2
5703,8138,14,14,92,2,2,10,1,19,5.5,2
5704,8140,16,16,103,4,2,5,0,25,5.375,2
5705,8141,6,6,39,1,0,3,0,10,5.333333333333333,0
5706,8142,18,18,115,6,10,3,1,23,5.333333333333333,10
5707,8143,17,17,115,7,8,2,1,22,5.705882352941177,8
5708,8144,17,17,115,7,8,2,1,22,5.705882352941177,8
5709,8146,17,17,115,7,8,2,1,22,5.705882352941177,8
5710,8147,18,18,119,7,8,2,1,23,5.555555555555555,8
5711,8149,19,19,115,6,6,3,0,26,5.0,6
5712,8150,14,14,91,7,3,2,0,19,5.428571428571429,3
5713,8154,10,10,73,3,2,3,1,16,6.2,2
5714,8155,17,17,116,6,5,3,0,29,5.705882352941177,5
5715,8156,20,18,118,11,8,4,1,20,4.85,8
5716,8158,21,21,138,9,8,2,1,30,5.523809523809524,8
5717,8159,11,11,65,2,0,3,1,17,4.818181818181818,0
5718,8161,17,17,115,7,8,2,1,22,5.705882352941177,8
5719,8162,17,17,115,7,8,2,1,22,5.705882352941177,8
5720,8163,21,21,138,9,8,2,1,30,5.523809523809524,8
5721,8164,18,18,115,6,10,3,1,23,5.333333333333333,10
5722,8165,19,19,110,0,4,16,1,22,4.7368421052631575,4
5723,8168,21,21,138,9,8,2,1,30,5.523809523809524,8
5724,8169,19,18,117,4,10,3,2,19,5.052631578947368,10
5725,8170,17,17,115,7,8,2,1,22,5.705882352941177,8
5726,8171,12,12,83,4,6,1,1,16,5.833333333333333,6
5727,8172,20,20,118,7,5,1,1,27,4.85,5
5728,8175,24,22,141,11,1,2,0,32,4.833333333333333,1
5729,8176,16,16,102,5,8,3,0,19,5.3125,8
5730,8177,17,17,115,7,8,2,1,22,5.705882352941177,8
5731,8180,17,17,115,7,8,2,1,22,5.705882352941177,8
5732,8181,18,16,92,0,2,17,1,21,4.055555555555555,2
5733,8182,19,18,115,7,4,3,0,27,5.0,4
5734,8183,21,21,138,9,8,2,1,30,5.523809523809524,8
5735,8184,13,13,75,2,2,2,1,18,4.6923076923076925,2
5736,8187,19,18,114,7,2,3,0,27,4.947368421052632,2
5737,8188,8,8,56,1,3,2,0,13,5.875,3
5738,8189,12,12,117,2,3,3,0,18,5.083333333333333,3
5739,8190,19,18,114,7,2,3,0,27,4.947368421052632,2
5740,8191,18,18,115,6,10,2,2,20,5.333333333333333,10
5741,8195,20,19,114,2,8,14,0,25,4.65,8
5742,8196,11,11,68,0,0,11,0,20,5.090909090909091,0
5743,8201,4,4,19,1,1,1,1,6,3.5,1
5744,8202,7,7,52,2,4,2,1,14,6.0,4
5745,8203,13,12,76,0,2,12,0,17,4.769230769230769,2
5746,8204,11,11,78,0,2,9,0,19,6.0,2
5747,8205,11,10,69,0,1,10,0,16,5.181818181818182,1
5748,8208,16,15,93,10,3,3,0,26,4.75,3
5749,8209,17,17,87,6,4,0,0,17,4.0588235294117645,4
5750,8210,19,18,114,2,7,14,0,26,4.947368421052632,7
5751,8211,6,6,31,2,0,1,0,10,4.0,0
5752,8212,14,14,65,3,3,0,0,15,3.5,3
5753,8213,16,16,104,3,6,5,0,25,5.4375,6
5754,8214,7,7,52,2,4,2,1,14,6.0,4
5755,8215,12,12,65,2,4,5,1,17,4.333333333333333,4
5756,8216,18,16,115,1,5,13,0,30,5.333333333333333,5
5757,8217,15,15,99,2,2,8,0,19,5.4,2
5758,8218,12,11,70,0,1,12,0,16,4.75,1
5759,8219,13,13,74,4,0,4,0,21,4.615384615384615,0
5760,8221,9,9,48,1,2,6,1,12,4.222222222222222,2
5761,8223,20,17,104,6,1,10,0,21,4.15,1
5762,8224,20,20,115,6,1,1,0,28,4.7,1
5763,8225,12,12,66,4,7,1,3,16,4.416666666666667,7
5764,8226,24,23,140,6,7,4,0,36,4.791666666666667,7
5765,8231,14,14,94,4,3,2,0,29,5.642857142857143,3
5766,8232,13,12,84,0,1,12,0,21,5.384615384615385,1
5767,8234,19,19,109,9,4,1,0,24,4.684210526315789,4
5768,8235,22,20,112,7,2,11,0,24,4.045454545454546,2
5769,8236,15,10,114,0,5,13,1,28,6.466666666666667,5
5770,8237,14,14,79,6,2,0,0,20,4.571428571428571,2
5771,8238,11,11,68,0,0,11,0,20,5.090909090909091,0
5772,8239,16,16,114,4,4,5,0,25,6.0,4
5773,8240,7,7,52,2,4,2,1,14,6.0,4
5774,8241,7,6,38,0,4,3,0,9,4.285714285714286,4
5775,8242,19,18,137,6,4,3,0,28,6.157894736842105,4
5776,8243,23,21,139,5,1,6,0,26,5.0,1
5777,8244,16,16,91,5,2,3,0,18,4.625,2
5778,8245,8,8,45,3,2,2,0,11,4.5,2
5779,8246,17,17,90,7,4,1,0,20,4.235294117647059,4
5780,8247,10,10,75,3,6,1,0,18,6.4,6
5781,8250,15,15,88,8,1,3,0,25,4.8,1
5782,8251,12,11,61,6,0,1,0,17,4.0,0
5783,8252,16,15,104,6,4,1,0,23,5.375,4
5784,8253,17,17,102,10,0,0,0,28,4.9411764705882355,0
5785,8254,6,6,66,1,4,3,0,23,9.666666666666666,4
5786,8256,15,15,78,3,8,2,0,17,4.133333333333334,8
5787,8257,16,16,74,9,1,2,1,20,3.5625,1
5788,8258,14,14,83,7,1,0,0,16,4.857142857142857,1
5789,8259,21,21,121,7,4,4,2,29,4.666666666666667,4
5790,8261,21,21,146,4,8,5,0,30,5.857142857142857,8
5791,8262,19,18,115,3,5,10,1,24,5.0,5
5792,8264,16,16,89,5,1,2,1,20,4.5,1
5793,8266,19,19,132,7,6,3,0,26,5.894736842105263,6
5794,8267,5,5,30,2,3,2,0,9,4.8,3
5795,8270,1,1,10,0,1,1,0,4,8.0,1
5796,8271,10,10,48,4,3,1,1,14,3.7,3
5797,8274,22,22,116,9,4,5,1,21,4.2272727272727275,4
5798,8276,10,10,56,4,1,0,0,13,4.5,1
5799,8278,12,12,67,4,0,1,1,19,4.5,0
5800,8279,25,23,138,9,5,4,0,31,4.48,5
5801,8280,19,18,127,10,4,3,0,30,5.631578947368421,4
5802,8283,24,23,126,11,3,3,1,31,4.208333333333333,3
5803,8284,20,18,113,10,2,1,0,28,4.6,2
5804,8285,12,12,84,3,3,4,0,16,5.916666666666667,3
5805,8286,13,13,77,3,6,1,1,16,4.769230769230769,6
5806,8287,17,16,113,6,1,3,0,29,5.588235294117647,1
5807,8288,6,6,66,1,4,3,0,23,9.666666666666666,4
5808,8289,20,20,140,3,4,5,1,30,5.95,4
5809,8291,22,19,128,10,4,2,1,27,4.7727272727272725,4
5810,8292,18,17,91,7,4,2,0,14,4.0,4
5811,8294,18,18,106,1,10,10,0,18,4.777777777777778,10
5812,8295,23,22,115,11,4,3,0,31,3.9565217391304346,4
5813,8296,12,12,82,3,3,1,0,16,5.666666666666667,3
5814,8297,12,12,82,3,3,1,0,16,5.666666666666667,3
5815,8298,25,25,147,9,6,2,1,30,4.84,6
5816,8300,17,17,117,5,4,3,0,29,5.764705882352941,4
5817,8301,12,12,74,0,5,9,0,10,5.083333333333333,5
5818,8304,18,18,114,1,10,10,1,18,5.277777777777778,10
5819,8309,12,12,75,0,5,9,0,12,5.166666666666667,5
5820,8310,19,19,116,6,2,2,1,23,5.052631578947368,2
5821,8311,19,17,89,8,3,2,2,23,3.6315789473684212,3
5822,8312,10,10,59,0,3,9,0,9,4.8,3
5823,8314,12,12,74,0,5,9,0,10,5.083333333333333,5
5824,8315,19,17,107,7,4,3,0,25,4.578947368421052,4
5825,8317,11,11,71,0,4,9,0,13,5.363636363636363,4
5826,8318,18,18,106,2,3,3,2,20,4.833333333333333,3
5827,8320,13,13,75,0,6,9,0,10,4.6923076923076925,6
5828,8321,19,19,114,2,8,11,0,18,4.947368421052632,8
5829,8324,7,7,33,3,0,1,1,10,3.5714285714285716,0
5830,8329,11,11,65,0,5,9,1,9,4.818181818181818,5
5831,8330,12,12,80,0,5,9,0,15,5.583333333333333,5
5832,8332,11,11,61,0,4,9,0,9,4.454545454545454,4
5833,8334,12,12,74,0,5,9,0,10,5.083333333333333,5
5834,8335,12,12,71,0,6,10,0,10,4.833333333333333,6
5835,8337,19,19,114,2,7,10,0,18,4.947368421052632,7
5836,8339,6,6,61,1,3,2,0,17,9.0,3
5837,8341,12,12,74,0,5,9,0,10,5.083333333333333,5
5838,8344,22,22,114,9,4,0,0,29,4.136363636363637,4
5839,8345,13,12,61,4,2,3,2,18,3.6153846153846154,2
5840,8346,4,4,24,0,4,1,1,6,4.75,4
5841,8347,8,7,49,2,2,1,0,14,5.0,2
5842,8348,27,24,140,10,0,2,8,31,4.148148148148148,0
5843,8349,8,7,43,2,4,0,0,7,4.25,4
5844,8350,10,10,63,4,2,2,1,20,5.2,2
5845,8351,13,13,74,1,3,0,0,20,4.615384615384615,3
5846,8352,5,5,27,1,0,1,0,11,4.2,0
5847,8355,23,20,119,11,3,1,1,39,4.130434782608695,3
5848,8356,17,17,103,6,2,0,0,30,5.0,2
5849,8360,17,17,88,5,6,0,0,20,4.117647058823529,6
5850,8361,5,5,24,1,0,0,0,7,3.6,0
5851,8362,17,14,87,8,1,0,0,21,4.0588235294117645,1
5852,8363,10,10,63,0,0,10,0,21,5.2,0
5853,8364,11,11,53,4,5,2,0,13,3.727272727272727,5
5854,8365,14,14,65,6,0,1,1,20,3.5714285714285716,0
5855,8366,15,15,85,7,4,2,0,29,4.6,4
5856,8367,12,12,62,5,4,2,1,17,4.083333333333333,4
5857,8368,20,20,99,0,1,2,20,25,3.9,1
5858,8369,8,8,38,3,2,2,0,10,3.625,2
5859,8370,20,17,114,6,6,2,0,32,4.65,6
5860,8371,15,15,80,7,2,1,0,24,4.266666666666667,2
5861,8372,10,9,45,3,0,3,2,13,3.4,0
5862,8374,7,7,34,0,1,6,0,10,3.7142857142857144,1
5863,8375,20,17,102,7,3,1,0,23,4.0,3
5864,8377,8,8,42,3,1,0,0,11,4.125,1
5865,8378,17,14,80,7,2,2,1,19,3.6470588235294117,2
5866,8382,5,5,21,1,2,0,1,6,2.8,2
5867,8383,9,9,65,1,2,1,3,20,6.0,2
5868,8385,16,15,85,8,2,2,0,19,4.25,2
5869,8386,11,10,49,1,3,5,2,14,3.3636363636363638,3
5870,8387,25,24,138,8,4,5,1,32,4.48,4
5871,8388,14,14,76,5,3,2,0,22,4.357142857142857,3
5872,8389,23,20,116,11,3,1,0,26,4.0,3
5873,8390,8,8,33,3,2,1,1,10,3.0,2
5874,8391,10,9,44,4,1,0,0,16,3.3,1
5875,8392,10,10,69,4,6,2,1,13,5.8,6
5876,8393,13,12,70,0,0,13,2,18,4.3076923076923075,0
5877,8394,13,12,70,0,0,13,2,18,4.3076923076923075,0
5878,8396,23,21,124,8,2,2,0,28,4.304347826086956,2
5879,8397,13,12,70,0,0,13,2,18,4.3076923076923075,0
5880,8399,7,7,36,1,1,3,1,10,4.0,1
5881,8400,13,12,70,0,0,13,2,18,4.3076923076923075,0
5882,8401,13,12,70,0,0,13,2,18,4.3076923076923075,0
5883,8402,13,12,70,0,0,13,2,18,4.3076923076923075,0
5884,8404,13,12,70,0,0,13,2,18,4.3076923076923075,0
5885,8405,13,12,70,0,0,13,2,18,4.3076923076923075,0
5886,8406,17,16,91,6,0,4,1,21,4.294117647058823,0
5887,8408,3,3,24,0,5,0,3,7,6.666666666666667,5
5888,8409,13,12,70,0,0,13,2,18,4.3076923076923075,0
5889,8410,13,12,70,0,0,13,2,18,4.3076923076923075,0
5890,8411,13,12,70,0,0,13,2,18,4.3076923076923075,0
5891,8412,13,12,70,0,0,13,2,18,4.3076923076923075,0
5892,8414,11,11,63,2,3,4,1,10,4.636363636363637,3
5893,8415,15,15,117,3,7,2,1,27,6.733333333333333,7
5894,8416,13,12,70,0,0,13,2,18,4.3076923076923075,0
5895,8418,13,12,70,0,0,13,2,18,4.3076923076923075,0
5896,8419,13,12,70,0,0,13,2,18,4.3076923076923075,0
5897,8422,13,12,70,0,0,13,2,18,4.3076923076923075,0
5898,8423,13,12,70,0,0,13,2,18,4.3076923076923075,0
5899,8425,11,11,79,1,4,3,0,13,6.090909090909091,4
5900,8428,13,12,70,0,0,13,2,18,4.3076923076923075,0
5901,8429,13,12,70,0,0,13,2,18,4.3076923076923075,0
5902,8430,3,3,24,0,4,0,3,5,6.666666666666667,4
5903,8431,13,12,70,0,0,13,2,18,4.3076923076923075,0
5904,8432,13,12,70,0,0,13,2,18,4.3076923076923075,0
5905,8433,13,12,70,0,0,13,2,18,4.3076923076923075,0
5906,8434,16,15,99,3,7,7,2,23,5.125,7
5907,8435,13,12,70,0,0,13,2,18,4.3076923076923075,0
5908,8436,4,4,29,1,5,3,0,7,6.0,5
5909,8437,10,10,67,2,1,3,1,17,5.6,1
5910,8440,8,7,46,0,3,3,0,13,4.625,3
5911,8441,13,12,70,0,0,13,2,18,4.3076923076923075,0
5912,8443,11,11,61,5,0,1,1,14,4.454545454545454,0
5913,8444,14,13,64,4,2,5,2,14,3.5,2
5914,8445,22,21,141,4,8,4,2,29,5.363636363636363,8
5915,8446,11,11,67,3,1,0,0,14,5.0,1
5916,8447,10,9,57,0,3,2,8,11,4.6,3
5917,8448,22,20,118,9,5,2,0,24,4.318181818181818,5
5918,8450,22,22,118,4,2,7,6,24,4.2272727272727275,2
5919,8451,20,19,108,7,1,3,1,20,4.35,1
5920,8452,23,19,121,10,0,1,1,24,4.217391304347826,0
5921,8453,5,5,32,2,0,0,0,6,5.2,0
5922,8454,14,13,68,0,1,1,13,12,3.7857142857142856,1
5923,8455,14,12,87,3,1,3,2,24,5.142857142857143,1
5924,8457,26,24,132,11,7,4,3,32,4.038461538461538,7
5925,8458,19,18,89,7,4,2,2,21,3.6315789473684212,4
5926,8459,13,12,70,5,1,2,2,14,4.3076923076923075,1
5927,8461,20,20,112,8,4,0,0,26,4.55,4
5928,8463,15,14,83,7,0,0,0,16,4.466666666666667,0
5929,8464,19,18,107,7,3,1,1,23,4.578947368421052,3
5930,8468,21,20,120,7,6,1,1,20,4.666666666666667,6
5931,8471,27,25,136,8,3,2,2,34,4.0,3
5932,8472,19,19,106,7,3,2,1,24,4.526315789473684,3
5933,8473,23,21,116,10,1,2,0,27,4.0,1
5934,8475,26,23,129,7,2,1,1,30,3.923076923076923,2
5935,8476,10,10,49,0,0,1,9,13,3.8,0
5936,8477,9,9,65,0,1,1,9,18,6.0,1
5937,8478,6,6,31,2,0,1,1,7,4.0,0
5938,8480,5,5,29,0,2,2,4,6,4.6,2
5939,8483,23,22,125,0,2,2,22,35,4.3478260869565215,2
5940,8484,3,3,18,2,0,0,0,6,4.666666666666667,0
5941,8486,14,14,77,4,0,1,6,16,4.428571428571429,0
5942,8487,9,9,41,5,0,1,1,9,3.4444444444444446,0
5943,8489,3,3,17,0,0,1,3,4,4.333333333333333,0
5944,8490,3,3,28,0,7,0,0,4,8.0,7
5945,8491,24,20,136,11,0,0,0,19,4.625,0
5946,8494,10,10,49,5,6,1,0,11,3.8,6
5947,8496,16,14,89,7,0,1,0,24,4.5,0
5948,8497,7,7,41,0,1,1,7,11,4.571428571428571,1
5949,8498,26,20,135,12,4,2,2,28,4.153846153846154,4
5950,8500,4,4,37,1,0,1,0,9,8.0,0
5951,8502,5,5,34,0,1,0,5,9,5.6,1
5952,8503,1,1,11,0,0,0,1,3,9.0,0
5953,8504,4,4,29,0,0,0,4,8,6.0,0
5954,8505,18,17,94,6,1,0,6,22,4.166666666666667,1
5955,8506,1,1,11,0,0,0,1,3,9.0,0
5956,8507,5,5,36,1,0,1,0,6,5.8,0
5957,8508,8,8,48,2,10,0,0,8,4.875,10
5958,8509,11,11,46,4,2,1,2,10,3.090909090909091,2
5959,8510,19,19,113,4,3,9,1,25,4.894736842105263,3
5960,8511,7,7,39,0,1,1,7,11,4.428571428571429,1
5961,8512,2,2,14,0,0,0,2,4,5.5,0
5962,8513,1,1,11,0,0,0,1,3,9.0,0
5963,8514,10,10,65,0,1,1,10,17,5.4,1
5964,8515,19,19,95,7,6,3,7,22,3.9473684210526314,6
5965,8516,17,16,102,5,2,2,0,28,4.9411764705882355,2
5966,8517,22,22,119,6,7,5,3,21,4.363636363636363,7
5967,8518,15,15,72,10,0,0,0,20,3.7333333333333334,0
5968,8520,6,6,40,0,4,1,6,10,5.5,4
5969,8522,6,6,33,2,5,1,0,8,4.333333333333333,5
5970,8523,3,3,21,0,1,0,2,5,5.666666666666667,1
5971,8524,9,9,47,4,6,1,0,8,4.111111111111111,6
5972,8526,20,19,100,8,1,4,1,29,3.95,1
5973,8528,3,3,35,0,1,0,2,9,10.333333333333334,1
5974,8530,23,22,124,11,3,2,1,36,4.3478260869565215,3
5975,8531,1,1,11,0,0,0,1,3,9.0,0
5976,8533,5,5,31,0,0,0,5,9,5.0,0
5977,8536,2,2,14,0,0,0,2,4,5.5,0
5978,8538,5,5,37,0,0,0,4,8,6.2,0
5979,8539,7,7,37,0,0,1,7,8,3.857142857142857,0
5980,8540,29,25,145,8,4,0,0,39,3.9655172413793105,4
5981,8541,3,3,21,0,0,0,3,5,5.666666666666667,0
5982,8542,6,6,41,0,0,1,5,14,5.666666666666667,0
5983,8543,2,2,15,0,2,0,0,2,6.0,2
5984,8545,4,4,29,2,4,0,0,5,6.0,4
